title,authors,venue,year,id
mining surprising patterns using temporal,"s chakrabarti , s sarawagi , b dom",,,5818
telegraphcq : continuous dataflow processing for an uncertain world,"s chandrasekaran , o cooper , a deshpande , mj",,,5819
"quantified answers that reflect user needs and preferences , proc","t gaasterland , j lobo",vldb,,5820
mining generalized association rules . in : proceedings of the 21st vldb conference,"r srikant , r agrawal",,1995.0,5821
"birch : an efficient data clustering method for very large databasesâ  , jagadish hv , mumick is , eds","t zhang , r ramakrishnan , m livny",proceedings of the 1996 acm sigmod international conference,,5822
efficient transitive closure algorithms,"ye ioannidis , r ramakrishnan","proceedings of the fourteenth international conference on & hellip ; ,",1988.0,5823
discovery of interesting usage patterns from web data,"r cooley , pn tan , j srivastava","lecture notes in computer science ,",2000.0,5824
an introduction to evolutionary computation,db fogel,"& hellip ; journal of intelligent information processing systems ,",,5825
a decision-theoretic approach to information retrieval .,"jc moore , wb richmond , ab whinston","acm transactions on database systems ,",1990.0,5826
the implementation and performance of compressed databases . 1998,"t westmann , d kossmann , s helmer , g moerkotte",submitted for,,5827
a probabilistic approach to fast pattern matching in time series databases,"e keogh , p smyth",,,5828
performance of data-parallel spat ial operations,"eg hoelt , h samet",,,5829
june 1989 . classic : a structural data model for objects,"a borgida , rj brachman , dl mcguinness , l alperin",proc . of the 1989 acm sigmod intl. conf . on management of,,5830
ordillejj ( 1996 ) queryingheterogeneous information sources using source descriptions,ra levya,proc . very large data bases,,5831
anda . pfeffer . generalizedsearchtreesfordatabasesystems,"jm hellerstein , jf naughton","proc . 21st int . conf . very large data bases ,",,5832
semantic coordination : a new approach and an application,"p bouquet , l serafini , s zanobini","lecture notes in computer science ,",2003.0,5833
global distributed objectsâ ?? opportunities and challenges,"j ainslie , m fisher , p mckee , n pryce","bt technology journal ,",2000.0,5834
schemasql { a language for querying and restructuring multidatabase systems . in proc . ieee int . conf .,"lvs lakshmanan , f sadri , in subramanian","bombay , india , september ,",,5835
toxgene : an extensible template-based data generator for xml .,"d barbosa , ao mendelzon , j keenleyside , ka lyons",,,5836
query processing in spatial network databases,"d papadias , j zhang , n mamoulis , y tao","vldb ,",2003.0,5837
delivering high availability for inktomi search engines,ea brewer,"sigmod conference ,",1998.0,5838
interorganizational cooperation to develop information systems,"r sharma , p yetton",,,5839
"range queries in olap data cubes in : joan p , ed","ct ho , r agrawal , r megiddo , r srikant","proceedings of the international acm sigmod conference . acm & hellip ; ,",,5840
fadâ ?? a database programming language . rev 2,"s danforth , s khoshafian , p valduriez",submitted for,,5841
quotient cube and qc-tree : efficient summarizations for semantic olap,y zhao,,2003.0,5842
efficient memory use in a media server,"e chang , h carcia-molina","proceedings of the international conference on very large & hellip ; ,",,5843
on the power of magic . in : proc of the acm symp on principles of database systems,"c beeri , r ramakrishnan",,1987.0,5844
exploratory mining via constrained frequent set queries,"r ng , lvs lakshmanan , j han , t mah","sigmod conference ,",1999.0,5845
on the design and implementation of information systems from deductive conceptual models,a oliv,proceedings of the fifteenth vldb,,5846
semi-structured and structured data in the web : going back and forth,"pag mecca , p merialdo","proc acm sigmod workshop on management of semi-structured & hellip ; ,",,5847
"snestorov , v. vassaios , and r. yerneni . templatebased wrappers in the tsimmis system . in proc . acm","j hammer , m breunig , h garcia-mohna","proc . pdis conf ,",,5848
xperanto : a middleware for publishing object-relational data as xml documents,"jsess subramanian , m carey , j kiernan","proceedings of the 26th vldb conference , cairo , egypt ,",,5849
foundations of probabilistic answers to queries,"d suciu , n dalvi","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0,5850
j. sim eon . on wrapping query languages and efficient xml integration full version . http : www-db .,"v christophides , s cluet",,1999.0,5851
ariadne : a java-based guided tour system for the world wide web,"j juehne , at jensen , k groenbaek","www7 / computer networks ,",1998.0,5852
integrating mining with relational database systems : alternativesandimplications,"s sarawagi , s thomas , r agrawal","inacm sigmod international conference on management of data & hellip ; ,",,5853
quality of service specification in video databases,"d di scienze dellâ ?? informazione , di e",,,5854
mediator languages-a proposal for a standard,"p buneman , l raschid , jd ullman","sigmod record ,",1997.0,5855
data staging for on-demand broadcast,"d aksoy , mj franklin , s zdonik","proceedings of the international conference on very large & hellip ; ,",2001.0,5856
cost-driven vertical class partitioning for methods in object oriented databases,"cw fung , k karlapalem , q li","the vldb journal the international journal on very large & hellip ; ,",2003.0,5857
case-based rigorous object-oriented methods,"jm bruel , b france , m larrondo-petrir","as evans and dj duke , procs of the 1st northern formal & hellip ; ,",,5858
updating xml views of relational data,"xl dong , p bohannon , hf korth , p narayan","submitted for publication ,",,5859
random sampling for histogram construction : how much is enough ? pages 436 -- 447,"s chaudhuri , r motwani , v narasayya",,1998.0,5860
special section on electronic commerce,a dogac,"acm sigmod record ,",,5861
analysis of distributed database strategies,"r epstein , m stonebraker","vldb conference ,",,5862
priority assignment in distributed real-time databases using optimistic concurrency control,"ky lam , vcs lee , sl hung , bcm kao",,,5863
the reyes image architecture,"rl cook , l carpenter , e catmull","proc . siggraph , acm comput . graphics",,5864
"ba sequential pattern query language for supporting instant data mining for e-services , ^ in proc","r sadri , c zaniolo , am zarkesh , j adibi","intl. conf . on very large data bases ( vldb ) ,",,5865
introduction to part ii,ai rudnicky,"acm press frontier series ,",1992.0,5866
the piazza peer data management system,"ay halevy , zg ives , j madhavan , p mork , d suciu , i","ieee transactions on knowledge and data engineering ,",2004.0,5867
harmonic analysis on symmetric spaces and applications,a terras,,1988.0,5868
design and implementation of advanced knowledge processing in the kbms krisys,j thomas,"sigmod record ,",1995.0,5869
an attention-based approach to content-based image retrieval,"a bamidele , fwm stentiford , j morphett","bt technology journal ,",2004.0,5870
polymorphic type inference,d leivant,"proceedings of the 10th acm sigact-sigplan symposium on & hellip ; ,",1983.0,5871
domino : databases for moving objects tracking . sigmod 1999,"o wolfson , ap sistla , b xu , j zhou , s chamberlain","proceedings acm sigmod international conference on & hellip ; ,",,5872
an effective hash-based algorithm for mining association rules,"js park , ps yu",,,5873
the sasi model,"f fã 1/4 rst , c schã 1/4 rmann , k spiekermann , m wegener",demonstration examples . sasi deliverable d15 . report to the,,5874
research issues in protein location image databases,"rf murphy , c faloutsos","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0,5875
"r. krishnamurthy , and mc shan . query optimization in heterogeneous dbms",w du,"proceedings of vldb ,",,5876
papakonstantinouy . describing and using query capabilities of heterogeneous sources,v vassalos,proc . of,,5877
knowledge management strategies,j honeycutt,,2000.0,5878
a retrieval technique for similarity shapes,hv jagadish,proc . 1991 acmsigmod int . conf . management of,,5879
ã cents â ? ¬ å?the x-tree : an index structure for high-dimensional dataã cents â ? ¬ â ?,"s berchtold , d keim , hp kriegel",proceedings of the 22nd vldb,,5880
the national medical knowledge bank,w sterling,"proceedings of the international conference on very large & hellip ; ,",1998.0,5881
"rudy setiiono , huan liu , a connectionist approach to data mining",h lu,"proceedings of the 21st vldb , zurish , swizerland ,",,5882
a model for compound type changes encountered in schema evolution,bs lerner,"acm transactions on database systems ,",2000.0,5883
garbage collecting an object cache,wot james,"technical report mit/lcs/tm -485 , massachusetts institute of",,5884
near neighbor search in large metric space in : proc . 21st int,s brin,"conf . on vldb ,",,5885
provmg consistency of database transactions,"g gardarm , m melkanoff","proc 5th intâ ?? l conf vldb ,",,5886
a performance evaluation of pointerbased joins,"es sc901 , mj carey","proc . of the acm sigmod intl. ccmf : ,",,5887
mining sequential patterns with regular expression constraints,"m garofalakis , r rastogi , k shim",,,5888
"towards on-line analytical mining in large databases , sigmod record",j han,,,5889
database concurrency control using data flow graphs,"mh eich , dl wells","acm transactions on database systems ,",1988.0,5890
multimedia data base management : applications and a position paper,s christodoulakis,"proc . of the acm sigmod conf ,",,5891
skyline index for time series data,"q li , ifv lopez , b moon","ieee transactions on knowledge and data engineering ,",2004.0,5892
datajoiner : a practical approach to multi-database access,"p gupta , e lin","parallel and distributed information systems , 1994. , & hellip ; ,",,5893
mining generalized association rules ; proceedings of the 21,"r srikant , r agrawal",vldb,,5894
reasoning about spatial relations in picture retrieval systems,"ap sistla , ct yu , r haddad",20th international conference on very large data,,5895
getting better all the time : electronic commerce sites,d lidsky,"pc magazine ,",,5896
real-time disk scanning for timely retrieval of continuous media objects,"s lim , mh kim","information and software technology ,",2003.0,5897
tail recursion elimination in deductive databases,ka ross,"acm transactions on database systems ,",1996.0,5898
the generative extraction model,s miller,"unpublished manuscript ,",,5899
optimization of run-time management of data intensive web-sites,"d florescu , a levy , d suciu , k yagoub","proceedings of the international conference on very large & hellip ; ,",1999.0,5900
"replication : db2 , oracleorsybase , databaseprogramminganddesign , 7 ( 12 ) . reprinted in",d stacey,"sigmod record ,",,5901
integrating reliable memory in databases,"wt ng , pm chen","the vldb journal the international journal on very large & hellip ; ,",1998.0,5902
addendum to  automatic generation of procedure rules for integrity maintenance,"s ceri , p fraternali , s paraboschi , l tanca","acm transactions on database systems ( tods ) ,",,5903
a teradata content-based multimedia object manager for massively parallel architectures,"woâ ?? connell , it ieong , d schrader , c watson , g au",,,5904
java and relational databases : sqlj ( tutorial ),"p shaw , b becker , j klein , m hapner , g clossman , r",,1998.0,5905
oodb bulk loading revisited : the partitioned-list approach,"jl wiener , jf naughton","proceedings of the international conference on very large & hellip ; ,",1995.0,5906
"y. , m. 1994 . fast subsequence matching in time-series databases","c faloutsos , m ranganathan",proc . int . conf . on management of,,5907
a temporal framework for database specifications,"jmv castilho , ma casanova , al furtado","vldb ,",,5908
"and practice , volume 1399 of lncs , chapter the consensus glossary of temporal database concepts",cs jensenâ ? ¦,"springer verlag ,",,5909
a scalable architecture for autonomous heterogeneous database interactions,"s milliner , a bouguettaya , mp papazoglou","proceedings of the 21th international conference on very & hellip ; ,",1995.0,5910
a transformation-based approach to optimizing loops in database programming languages,"df lieuwen , dj dewitt",,,5911
clientserver paradise . 1994,"dj dewitt , n kabra , jmp junluo , jb yu","santiago ,",,5912
user interface management systems and application portability,rc seacord,"ieee computer ,",,5913
optimizing queries accross diverse data sources . 23th vldb conf,"l haas , d kossmann , e wimmers , j yang","athens greece ,",,5914
s-topss : semantic toronto publish/subscribe system,"m petrovic , i burcea , ha jacobsen","arxiv preprint cs.dc / 0311041 ,",2003.0,5915
algorithms for deffered view maintenace,"l colby , t griffin , l libkin , i mumick , h trickey","proceedings of acm sigmod international conference on & hellip ; ,",,5916
a close at the ifo data model,ms hanna,"sigmod record ,",,5917
continuous k-nearest neighbor search for moving objectsâ #,"y li , j yang , j han",,,5918
skew handling techniques in sort-merge join,"w li , d gao , rt snodgrass",,,5919
"h. , stonebraker , m. , ullman , j. , 1998 , â ?? the asilomar report on database researchâ ??","p bernstein , m brodie , s ceri , d dewitt , m",sigmod,,5920
architecture layers and engineering approach for agent-based system,"sk lee , cs hwang","information and software technology ,",,5921
dbmss on a modern processor : â ?? where does all the time go?â ?? revisited,"m becker , n mancheril , s okamoto",,,5922
theory of database queries,ak chandra,"proceedings of the seventh acm sigact-sigmod-sigart & hellip ; ,",1988.0,5923
load balancing and data locality in parallel hierarchical n-body simulation,"jp singh , c holt , t totsuka , a gupta , jl hermessy","technical report csl-tr-92-505 , stanford university , february",,5924
accurate one pass decision tree construction,"r jin , a goswami , g agrawal",,,5925
an algorithm for servicing multi-relational queries,"kl schenk , jr pinkert",,,5926
research issues in databases for arcs : active rapidly changing data systems,a datta,"sigmod record ,",1994.0,5927
a temporal relational algebra as a basis for temporal completeness,"a tuzhilin , j cliord","proc . international conference on vldb ,",,5928
ontological analysis of taxonomic relationships,"n guarino , c welty","lecture notes in computer science ,",2000.0,5929
pages generating efficient plans for queries using views,"fn afrati , c li , jd ullman",proceedings of the 2001 acm sigmod international conference,,5930
"probabilistic temporal databases , ii : calculus and query processing",a dekhtyar,,,5931
agent-oriented software engineering : the state of the art,"m wooldridge , p ciancarini","lecture notes in computer science ,",2001.0,5932
the dynamic nature of msw management,m fehr,"journal of environmental systems ,",1999.0,5933
opportunities in information management and assurance,x qian,"acm sigmod record ,",1997.0,5934
"transaction management in an object-oriented database system , h. boral , p.-a . larson","jf garza , w kim","proc . acm sigmod , chicago , ill. , sigmod record ,",,5935
information access for all,dh rothman,"computerworld ,",,5936
temporal views in olap,"cd table , f table",,,5937
first-class views : a key to user-centered computing,"a rosenthal , e sciore","acm sigmod record ,",1999.0,5938
peer-to-peer : harnessing the power of disruptive technologies,ma nascimento,"acm sigmod record ,",2003.0,5939
locality preserving clustering for image database,"x zheng , d cai , x he , wy ma , x lin","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0,5940
gn an algebra for historical relational databases : two views,"j clifford , a tansel","proc . acm sigmod ht . co @ on mgt . of data ,",,5941
who cares ?,"p cochrane , d heatley , id pearson","bt technology journal ,",2000.0,5942
an algebra for creating and querying multimedia presentations,"s adalä ± , ml sapino , vs subrahmanian","multimedia systems ,",2000.0,5943
database tuning advisor for microsoft sql server 2005,"s agrawal , s chaudhuri , l kollar , a marathe , v","proceedings of the international conference on very large & hellip ; ,",2004.0,5944
flexible support for multiple access control policies,"s jajodia , p samarati , ml sapino , vs subrahmanian","acm transactions on database systems ,",2001.0,5945
design and implementation of an access control processor for xml documents,"e damiani , sdc vimercati , s paraboschi , p samarati","www9 / computer networks ,",2000.0,5946
building knowledge base management systems : a progress report,"j mylopoulos , v chaudhri , d plexousakis , t",,,5947
"view integration and cooperation in databases , data warehouses and web information systems","h ma , kd schewe , b thalheim , j zhao",,,5948
a new nmr data standard for the exchange and archiving for multi-dimensional data sets,an davies,,,5949
processing aggregate relational queries with hard time constraints,"wc hou , bk taneja",,,5950
towards a theory of cost management for digital libraries and electronic commerce,"ap sistla , o wolfson , y yesha , rh sloan","acm transactions on database systems ,",1998.0,5951
lazy consistency using loosely synchronized clocks,"a adya , b liskov",,,5952
declarative updates of relational databases,w chen,"acm transactions on database systems ,",1995.0,5953
hypertext systems and applications,"pav hall , s papadopoulos","information and software technology ,",1990.0,5954
snowball : extracting relations from large plain-text collections,"e agichtein , l gravano",,,5955
a proposal for an xml data definition and manipulation language,"b shamkante , s navathe",vldb conference .,,5956
query processing in tertiary memory databases,s sarawagi,,1996.0,5957
theoretical and practical tools for data base design,jl hainaut,"vldb ,",1981.0,5958
application servers ( panel session ) : born-again tp monitors for the web,"c mohan , l cable , m devin , s dietzen , p helland , d","proceedings of the 2001 acm sigmod international conference & hellip ; ,",2001.0,5959
xxl-a library approach to supporting e cient implementations of advanced database queries,"j van den bercken , b blohsfeld , jp dittrich , j","proc . of the vldb , seiten ,",,5960
constructing database systems in a persistent environment,"r cooper , a dearle","vldb ,",1987.0,5961
software and documentation,v basic,"microsoft corp ,",,5962
an introduction to fuzzy control,"d driankov , h hellendoorn , m reinfrank",,1993.0,5963
metadata for multidata documents,"k bohme , tc rakow","acm sigmod rec ,",,5964
optimizing strategies for spatial query processing,"a aref , h samet",7th international conference on very large,,5965
simulating nondeterministic systems at multiple levels of abstraction,"dk kaynar , a chefter , l dean , sj garland , na lynch",submitted for,,5966
on optimal processor allocation to support pipelined hash joins,"ml lo , cv ravishankar",,,5967
query optimization at the crossroads,s chaudhuri,"sigmod record ,",1997.0,5968
for a cluster of olap components,", k bå?hm , hj schek , h schuldt , fasafsc middleware","vldb2002 ,",,5969
implementing lh * rs : a scalable distributed high-availability data structure,m ljungstrã ¶ m,"master th . ( feb. 2000 ) , cs dep. , u. linkoping ,",,5970
bounded ignorance : a technique for increasing concurrency in a replicated system,"n krishnakumar , aj bernstein","acm transactions on database systems ,",1994.0,5971
sedna : a native xml dbms,"m grinev , a fomichev , s kuznetsov",,,5972
analysis of object retrieval performance from optical disks,s christodoulakis,"acm trans . database syst ,",,5973
a replicable web-based negotiation server for e-commerce,"syw su , c huang , j hammer",,,5974
"towards adaptive workflow systems , cscw-98 workshop , proceedings","m klein , c dellarocas , a bernstein","proc . seattle , washington , november ,",,5975
held . g. the design and implementation of ingres,"m stonebraker , e wong , p kreps","acm trans . database syst ,",,5976
1995 . high-concurrency locking in r-trees,"m kronacker , d banks",proc . 21th int . conf . on very large data,,5977
a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"s srinivasa , s kumar","proceedings of the international conference on very large & hellip ; ,",,5978
introduction to a system for distributed databases ( sdd-1 ),"ta landers , c reeve , dw shipman , e wong","acm transactions on database systems ,",1980.0,5979
"andy ( ed . ) , peer-to-peer : harnessing the power of disruptive technologiesâ ?? , sebastapol : oâ ?? reilly",s oram,see www . ora . com for,,5980
"the network as a global database : challenges of interoperability , proactivity , interactiveness ,","pc lockemann , a koschel , r kramer , r nikolai , m","proceedings of the international conference on very large & hellip ; ,",1997.0,5981
concurrency control in database systems,b bhargava,,,5982
study of alternative middle tier caching solutions to support dynamic web content acceleration,"a datta , k dutta , hm thomas , de vandermeer , k","proceedings of the 27th international conference on very & hellip ; ,",2001.0,5983
access path selectwn ma relational database management system,"pg sehnger , mm astrahan , dd chamberhn , ra lone , tg","proceedmgs acm sigmod ,",,5984
a warehousing approach to data and knowledge integration,"h garcia-molina , j widom , j wiener , w labio , b",,1995.0,5985
a survey of optimization techniques for integrated-circuit design,"rk brayton , gd hachtel , al sangiovanni-vincentelli","ieee , proceedings ,",1981.0,5986
coss : the common object services specifications,be martin,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0,5987
the search for perfect project management,"d phan , d vogel , j nunamaker","computerworld ,",,5988
data modeling in delab,"ye ioannidis , m livny","proceedings of the 1988 acm sigmod international conference & hellip ; ,",1988.0,5989
schneider : multi-step processing of spatial joins,"t brinkhoff , hp kriegel","proc . acm-sigmod intl. conf . on management of data , & hellip ; ,",,5990
indexing multispectral images for content-based retrieval,"j barros , j french , w martin , p kelly , jm white",,,5991
hdeye : visual mining of highdimensional data ( demo ),"a hinneburg , da keim , m wawryniuk",,2002.0,5992
reasoning on regular path queries,d calvanese,"sigmod record ,",2003.0,5993
"specification and implementation of resilient , atomic data types","b liskov , w weihl","manuscript , mit laboratory of computer sciences ,",,5994
improved histograms for selectivity estimation of range predicates in proc . of the 1996 acm sigmod,"v poosala , ye ioannidis , pj haas , ej shekita","conf . on management of data , may ,",,5995
infoharness : use of automatically generated metadata for search and retrieval of heterogeneous,"l shklar , a sheth , v kashyap , k shah",,,5996
bulk-loading technique for object databases and an application to relational data,"sa yahia , s cluet , c delobel","proc . vldb conf ,",,5997
to megaprogramming in : proceedings of the 5th vldb workshop on technologies for e-services ( tes-04 ),"c pautasso , g alonso","toronto , canada , august ,",,5998
document management as a database problem,r bayer,"proceedings of the international conference on very large & hellip ; ,",1995.0,5999
the interim chair : special challenges and opportunities,ag rud jr,"new directions for higher education ,",2004.0,6000
how to roll a join : asynchronous incremental view maintenance,"k salem , k beyer , b lindsay , r cochrane","acm sigmod record ,",2000.0,6001
constraint analysis for code generation : basic techniques and applications in facts,"k van eijk , b mesman , caa pinto , q zhao , m bekooij","acm transactions on design automation of electronic systems ,",2000.0,6002
andm . mehta . sprint : ascalableparallel classifier fordata mining . in 22 nd,"j shafer , r agrawal","vldb proceedings , bombay , india ,",,6003
a comparison of hardware prefetching techniques for multimedia,df zuckerâ ? ¦,"technical report csl-tr-95-683 , stanford university depts . of",,6004
dynamic service matchmaking among agents in open information environments .,acms anthology,"sigmod record ,",1999.0,6005
a toolkit for negotiation support interfaces to multi-dimensional data,"m gebhardt , m jarke","sigmod conference ,",1997.0,6006
"infomaster : an information integration system  , in proceedings of 1997 acm sigmod conference","mr genesereth , am keller , o duschka",,1997.0,6007
visualisation of telecommunications network data,gr walkerâ ? ¦,"bt technology journal ,",1993.0,6008
an efficient compressor for xml data,"h liefke , ds xmill","proceedings of the 2000 acm sigmod conference on management & hellip ; ,",,6009
"integrating reliable memory in databases , vldb 97","wt ng , pm chen","proceedings of 23th international conference on very large & hellip ; ,",,6010
integrating replacement policies in storm : an extensible approach,"cl goh , bc ooi , s bressan",,,6011
first-class views : a key to user-centered computing .,acms anthology,"sigmod record ,",1999.0,6012
integrating the ub-tree into a database system kernel,"f ramsak , v markl , r fenk , m zirkel , k elhardt , r","vldb ,",2000.0,6013
mapping extended entity relationship model to object modeling technique,j fong,"sigmod record ,",1995.0,6014
performance evaluation of an event-driven simulation machine,f hirose,"proc . of 29th design automation conference ,",,6015
a framework for comparison of update semantics,m winslett,"proceedings of the seventh acm sigact-sigmod-sigart & hellip ; ,",1988.0,6016
the structure and classification of the service market .,rc judd,,1963.0,6017
temporal integrity constraints with indeterminacy,"w cowley , d plexousakis",,,6018
parallel query scheduling and optimization with time-and space-shared resources,"mn garofalakis , ye ioannidis","vldb ,",1997.0,6019
the knowledge based management systems project .,"g wiederhold , j kaplan , d sagalowicz","acm sigmod record ,",,6020
scientific workflow management : wasa architecture and applications,"m weske , g vossen , cb medeiros",,,6021
a family of order-preserving scalable distributed data structure,"w litwin , ma neimat , das rp","20th conf . on very large data bases , santiago , chile ,",,6022
"p. marron the multiview project : object-oriented view technology and applications , acm sigmod intl. .","e rundensteiner , h kuno , y ra , v crestana-taube , m",,1996.0,6023
education for the information age,ps breivik,"new directions for higher education ,",1992.0,6024
gaps in the object-oriented paradigm,c jones,"ieee computer ,",,6025
vist : a dynamic index method for querying xml data by tree structures,"h wang , s park , w fan , ps yu","sigmod conference ,",2003.0,6026
bon saying benough already ! [ in sql [,"m carey , d kossmann","acm sigmod conference ,",,6027
a content-based authorization model for digital libraries,nr adam,,,6028
a simple analytic model for performance of exclusive locking in database systems,"n goodman , r suri , yc tay","proceedings of the 2nd acm sigact-sigmod symposium on & hellip ; ,",1983.0,6029
computing complete answers to queries in the presence of limited access patterns ( revision ),c li,,,6030
energy-efficient data gathering with tunable compression in wireless sensor networks,"y yu , b krishnamachari , vk prasanna",,,6031
mapping adaptation under evolving schemas,"y velegrakis , rj miller , l popa","proceedings of the international conference on very large & hellip ; ,",2003.0,6032
query evaluation of alternating xpoint logic,w chen,"acm transactions on database systems ,",,6033
approximation algorithms for projective clustering,"pk agarwal , cm procopiuc",,,6034
comprehension syntax,"ll peterbuneman , d suciu , v tannen , l wong","acm sigmod record ,",,6035
"n , l. libkin , incremental maintenance of views with duplicates",t gri,"proceedings of the acm-sigmod conference ,",,6036
shoring up persistent applications proc . of the 1994 acm sigmod conference,"m carey , d dewitt , j naughton , m solomonâ ? ¦","minneapolis , mn , may ,",,6037
on saying ã cents â ? ¬ å?enough already ! ã cents â ? ¬ â ? in sql,"mj carey , d kossmann",proc . acm sigmod,,6038
wavecluster : a wavelet based clustering approach for spatial data,g sheikholeslamiâ ? ¦,"vldb journal ,",,6039
"implementing deductive databases by mixed integer programming , to appear in : acm transactions of","c bell , a nerode , rt ng , vs subrahmanian","11th symposium on principles of database systems ,",,6040
query optimization by simulation annealing,"ye ioannidis , e wong","proc . acm sigmod int &#39; l conf ,",,6041
using schema matching to simplify heterogeneous data translation,"t milo , s zohar","vldb ,",1998.0,6042
implementing total quality management : an overview,jr jablonski,,1991.0,6043
valid-time indeterminacy,"ce dyreson , rt snodgrass",,,6044
a domain based internal schema for relational database machines,m missikoff,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0,6045
merging models based on given correspondences,"ra pottinger , pa bernstein","proceedings of the international conference on very large & hellip ; ,",2003.0,6046
implementing xquery using tax,hv jagadishâ ? ¦,"tech . report , u. michigan . june 2003 . in",,6047
epsilon grid order : an algorithm for the similarity join on massive high-dimensional data,"c boehm , b braunmueller , f krebs , hp kriegel","sigmod conference ,",2001.0,6048
an evaluation of generic bulk loading techniques,"j van den bercken , b seeger","proceedings of the 27th international conference on very & hellip ; ,",2001.0,6049
faloutsos . c. ( 1997 ) . efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish",proceedings,,6050
query language for exodus,"mj carey , dj dewitt , sl vandenberg , ad model","proc . of the acm sigmod conference on the management of data ,",,6051
selectivity estimation for boolean queries,"z chen , s muthukrishnan",,,6052
"panel : future directions of database research-the vldb broadening strategy , part 2",ml brodie,"proceedings of the international conference on very large & hellip ; ,",2000.0,6053
a proxy architecture for reliable multicast in heterogeneous environments,"y chawathe , sa fink , s mccanne , ea brewer",,,6054
mining frequent itemsets using support constraints,"k wang , y he , j han","vldb ,",2000.0,6055
informix-online xps : a dynamically scalable rdbms for open parallel platforms,h spintzik,"proceedings of the international conference on very large & hellip ; ,",1995.0,6056
investigating information systems strategic alignment,"ye chan , sl huff","proceedings of the international conference on information & hellip ; ,",1993.0,6057
on the semantics of the relational data models,"ha schmidt , jr swenson","proceedings of the sigmod san jose , calif ,",,6058
partitioned garbage collection of a large object store,"u maheshwari , b liskov",,,6059
the oasis multidatabase prototype,"m roantree , j murphy , w hasselbring","acm sigmod record ,",1999.0,6060
rule management in object-oriented databases : a unified approach,"o diaz , n paton , p gray","proceedings 17th international conference on very large data & hellip ; ,",,6061
an adaptive version of the boost by majority algorithm,y freund,"machine learning ,",2001.0,6062
workflow management for the virtual enterprise,"k dittrich , d tombros",,,6063
ominisearch : a method for searching dynamic content on the web,"d buttler , l liu , c pu , h paques , w han , w tang","sigmod conference ,",2001.0,6064
andshamkantb . navathe . anecient algorithmforminingassociationrules inlargedatabases,eo ashokasavasere,,,6065
cache-and-query for wide area sensor network,"a deshpande , s nath , pb gibbons , s seshan","sigmod conference ,",,6066
a graphical query language supporting recursion,"if cruz , ao mendelzon , pt wood","proceedings of the 1987 acm sigmod international conference & hellip ; ,",1987.0,6067
j. : ullman . implementing data cubes efficiently,"v harinarayan , a rajaraman","proc . of acm-sigmod int â ?? l conference on management of & hellip ; ,",,6068
bibliography : temporal databases,le mckenzie,"sigmod record ,",,6069
architecture and design of the eks deductive database system,"p bayer , a lefebvre , l vieille","vldb journal ,",,6070
voronoi-based k nearest neighbor search for spatial network databases,"mr kolahdouzan , c shahabi","proceedings of the international conference on very large & hellip ; ,",2004.0,6071
qc-trees : an efficient summary structure for semantic olap .,"lvs lakshmanan , j pei , y zhao","sigmod conference ,",2003.0,6072
a kernel design for a secure database management system . in proceedings,"d downs , gj popek","3rd ieee conference on very large databases ,",,6073
1.0 : an xml query language,"j clark , d florescu , j robie , j simeon , ms xquery",,,6074
a value-added model for electronic commerce,to  daniel,"electronic markets ,",,6075
similarity-based queries fortimeseriesdata,"d rafiei , ao mendelzon","& hellip ; . acmsigmodinternational conference on management of data ,",,6076
specification and implementation of exceptions in workflow management systems [ j ],"f castai , s ceri","acm tods . sep ,",,6077
designing data warehouses with oo conceptual models,j trujillo,,,6078
wavecluster : a multi-resolution clustering approach c 1 1 2 1 group for very large spatial databases,"g sheikholeslami , s chatterjee , a zhang",proc . 24th intâ ?? l conf . very large data,,6079
contextualizing the information space in federated digital libraries,"m papazoglou , j hoppenbrouwers","sigmod record ,",1999.0,6080
integrating performance monitoring and communication in parallel computers,"m martonosi , d ofelt , m heinrich","proceedings of the 1996 acm sigmetrics international & hellip ; ,",1996.0,6081
a perfcnmance evaluation of pointerbased j & s,"ej sbekita , mj carey",proc . of acm sigmod co &,,6082
new sampling-based summary statistics for improving approximate query processing,"pb gibbons , y matias","proceeding of acm sigmod conference , seattle , wa , usa , june ,",,6083
range sum queries in dynamic olap data cubes,"hg li , tw ling , sy lee , zx loh","cooperative database systems for advanced applications , 2001 & hellip ; ,",2001.0,6084
on-line view maintenance,"d quass , j widom","acm sigmod conference ,",,6085
"object-relational database systems : principles , products , and challenges ( tutorial )","mj carey , nm mattos , a nori","sigmod conference ,",,6086
distributed sensor networks : a multiagent perspective,"v lesser , cl ortiz , m tambe",,2003.0,6087
newblock the r * - tree : an efficient and robust access method for points and rectangles,"n beckmann , hp kriegel , r schneider , b seeger",proc . 1990,,6088
ã cents â ? ¬ â ? cents a retrieval technique for similar shapesã cents â ? ¬ â ? cents,hv jagadish,"proc . acm sigmod int . conf . on management of data ,",,6089
mining for purity dependencies in databases,"d simovici , d cristofor , l cristofor",,,6090
