title,authors,venue,year,id
management of multidimensional discrete data,p baumann,vldb j.,1994,1307
qc-trees : an efficient summary structure for semantic olap,"l lakshmanan , j pei , y zhao",sigmod conference,2003,1308
rrxf : redundancy reducing xml storage in relations,"y chen , s davidson , c hara , y zheng",vldb,2003,1309
methodology for development and employment of ontology based knowledge management applications,"y sure , s staab , r studer",sigmod record,2002,1310
schemasql : an extension to sql for multidatabase interoperability,"l lakshmanan , f sadri , s subramanian",acm trans . database syst .,2001,1311
further improvements on integrity constraint checking for stratifiable deductive databases,"s lee , t ling",vldb,1996,1312
sonar : system for optimized numeric associationrules,"t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996,1313
overview of the stanford real-time information processor ( strip ),"b adelberg , b kao , h garcia-molina",sigmod record,1996,1314
plastic : reducing query optimization overheads through plan recycling,"v sengar , j haritsa",sigmod conference,2003,1315
wavecluster : a wavelet based clustering approach for spatial data in very large databases,"g sheikholeslami , s chatterjee , a zhang",vldb j.,2000,1316
heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman , t zhang",vldb,1998,1317
models and languages for describing and discovering e-services,,,2001,1318
industry perspectives,l seligman,sigmod record,1997,1319
relaxed transaction processing,"m singh , c tomlinson , d woelk",sigmod conference,1994,1320
query engines for web-accessible xml data,"l fegaras , r elmasri",vldb,2001,1321
performing jobs without decompression in a compressed database system,"s oconnell , n winterbottom",sigmod record,2003,1322
hierarchies and relative operators in the olap environment,"e pourabbas , m rafanelli",sigmod record,2000,1323
a probabilistic relational model and algebra,"d dey , s sarkar",acm trans . database syst .,1996,1324
reconciling schemas of disparate data sources : a machine-learning approach,"a doan , p domingos , a halevy",sigmod conference,2001,1325
an ebxml infrastructure implementation through uddi registries and rosettanet pips,"a dogac , y tambag , p pembecioglu , s pektas , g laleci , g kurt , s toprak , y kabak",sigmod conference,2002,1326
amicalola report : database and information system research challenges and opportunities in semantic web and enterprises,"a sheth , r meersman",sigmod record,2002,1327
hypertext databases and data mining,,,1999,1328
user interfaces ; who cares ?,s spaccapietra,vldb,1994,1329
data analysis and mining in the life sciences,n huyn,sigmod record,2001,1330
"database research at the indian institute of technology , bombay","d phatak , n sarda , s seshadri , s sudarshan",sigmod record,1996,1331
enhancing external consistency in real-time transactions,"k lin , s peng",sigmod record,1996,1332
data management challenges in crm,g colliat,sigmod conference,2003,1333
model and verification of a data manager based on aries,d kuo,acm trans . database syst .,1996,1334
sql query optimization : reordering for a general class of queries,"p goel , b iyer",sigmod conference,1996,1335
maintenance of data cubes and summary tables in a warehouse,"i mumick , d quass , b mumick",sigmod conference,1997,1336
sql open heterogeneous data access,"b reinwald , h pirahesh",sigmod conference,1998,1337
balancing histogram optimality and practicality for query result size estimation,"y ioannidis , v poosala",sigmod conference,1995,1338
a dependability benchmark for oltp application environments,"m vieira , h madeira",vldb,2003,1339
data mining-based intrusion detectors : an overview of the columbia ids project,"s stolfo , w lee , p chan , w fan , e eskin",sigmod record,2001,1340
r-tree based indexing of now-relative bitemporal data,"r bliujute , c jensen , s saltenis , g slivinskas",vldb,1998,1341
mapping data in peer-to-peer systems : semantics and algorithmic issues,"a kementsietsidis , m arenas , r miller",sigmod conference,2003,1342
"very large databases : how large , how different ?",d vaskevitch,vldb,1995,1343
towards a richer web object model,f manola,sigmod record,1998,1344
probabilistic object bases,"t eiter , j lu , t lukasiewicz , v subrahmanian",acm trans . database syst .,2001,1345
improving database design through the analysis of relationships,"d dey , v storey , t barron",acm trans . database syst .,1999,1346
efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish , c faloutsos",sigmod conference,1997,1347
tuple routing strategies for distributed eddies,"f tian , d dewitt",vldb,2003,1348
mars : a system for publishing xml from mixed and redundant storage,"a deutsch , v tannen",vldb,2003,1349
coss : the common object services specifications,b martin,sigmod conference,1994,1350
sql/med - a status report,"j melton , j michels , v josifovski , k kulkarni , p schwarz",sigmod record,2002,1351
indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"c wang , x wang",vldb j.,2001,1352
middle east technical university software research and development center,a dogac,sigmod record,1996,1353
statement from the treasurer,e hanson,sigmod record,1999,1354
transaction chopping : algorithms and performance studies,"d shasha , f llirbat , e simon , p valduriez",acm trans . database syst .,1995,1355
an xml-based wrapper generator for web information extraction,"l liu , w han , d buttler , c pu , w tang",sigmod conference,1999,1356
"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996,1357
monitoring xml data on the web,"b nguyen , s abiteboul , g cobena , m preda",sigmod conference,2001,1358
data mining : practical machine learning tools and techniques - book review,j geller,sigmod record,2002,1359
parallel evaluation of multi-join queries,"a wilschut , j flokstra , p apers",sigmod conference,1995,1360
the zero latency enterprise,d liles,vldb,2000,1361
efficacious data cube exploration by semantic summarization and compression,"l lakshmanan , j pei , y zhao",vldb,2003,1362
supporting valid-time indeterminacy,"c dyreson , r snodgrass",acm trans . database syst .,1998,1363
olap + + : powerful and easy-to-use federations of olap and object databases,"j gu , t pedersen , a shoshani",vldb,2000,1364
"physical data independence , constraints , and optimization with universal plans","a deutsch , l popa , v tannen",vldb,1999,1365
xquec : pushing queries to compressed xml data,"a arion , a bonifati , g costa , s daguanno , i manolescu , a pugliese",vldb,2003,1366
"research and practice in federated information systems , report of the efis  2000 international workshop",,,2000,1367
xml schema,"c campbell , a eisenberg , j melton",sigmod record,2003,1368
integrating heterogenous overlapping databases through object-oriented transformations,"v josifovski , t risch",vldb,1999,1369
rethinking database system architecture : towards a self-tuning risc-style database system,"s chaudhuri , g weikum",vldb,2000,1370
www-udk : a web-based environmental meta-information system,"r kramer , r nikolai , a koschel , c rolker , p lockemann , a keitel , r legat , k zirm",sigmod record,1997,1371
the dedale system for complex spatial queries,"s grumbach , p rigaux , l segoufin",sigmod conference,1998,1372
an adaptive data replication algorithm,"o wolfson , s jajodia , y huang",acm trans . database syst .,1997,1373
querying a multilevel database : a logical analysis,f cuppens,vldb,1996,1374
diluting acid,"t kempster , c stirling , p thanisch",sigmod record,1999,1375
ogdi : toward interoperability among geospatial databases,"g clement , c larouche , d gouin , p morin , h kucera",sigmod record,1997,1376
mining long sequential patterns in a noisy environment,"j yang , w wang , p yu , j han",sigmod conference,2002,1377
efficient concurrency control in multidimensional access methods,"k chakrabarti , s mehrotra",sigmod conference,1999,1378
querying the internet with pier,"r huebsch , j hellerstein , n lanham , b loo , s shenker , i stoica",vldb,2003,1379
voodb : a generic discrete-event random simulation model to evaluate the performances of oodbs,"j darmont , m schneider",vldb,1999,1380
a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"k wu , p yu , j chung , j teng",vldb,1995,1381
a scalable algorithm for answering queries using views,"r pottinger , a levy",vldb,2000,1382
reducing multidatabase query response time by tree balancing,"w du , m shan , u dayal",sigmod conference,1995,1383
entrans : a system for flexible consistency maintenance in directory applications,"a herlekar , a deopujari , k ramamritham , s gopale , s shukla",vldb,2002,1384
a transaction replication scheme for a replicated database with node autonomy,"a fu , d cheung",vldb,1994,1385
answering queries with useful bindings,"c li , e chang",acm trans . database syst .,2001,1386
i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level,"w hsu , a smith , h young",acm trans . database syst .,2001,1387
a flexible and recoverable client/server database event notification system,"e hanson , i chen , r dastur , k engel , v ramaswamy , w tan , c xu",vldb j.,1998,1388
a metadatabase system for semantic image search by a mathematical model of meaning,"y kiyoki , t kitagawa , t hayama",sigmod record,1994,1389
computing complete answers to queries in the presence of limited access patterns,c li,vldb j.,2003,1390
using referential integrity to easily define consistent subset replicas,b hammond,vldb,1996,1391
data compression in oracle,"m pіss , d potapov",vldb,2003,1392
dynamic update cube for range-sum queries,"s chun , c chung , j lee , s lee",vldb,2001,1393
combi-operator : database support for data mining applications,"a hinneburg , w lehner , d habich",vldb,2003,1394
evaluation of main memory join algorithms for joins with set comparison join predicates,"s helmer , g moerkotte",vldb,1997,1395
author index,,vldb,2000,1396
optimization of constrained frequent set queries with 2-variable constraints,"l lakshmanan , r ng , j han , a pang",sigmod conference,1999,1397
a case for dynamic view management,"y kotidis , n roussopoulos",acm trans . database syst .,2001,1398
aggregate maintenance for data warehousing in informix red brick vista,"c bunker , l colby , r cole , w mckenna , g mulagund , d wilhite",vldb,2001,1399
the onion technique : indexing for linear optimization queries,"y chang , l bergman , v castelli , c li , m lo , j smith",sigmod conference,2000,1400
overview of the special section on temporal database infrastructure,r snodgrass,sigmod record,1994,1401
mining frequent itemsets using support constraints,"k wang , y he , j han",vldb,2000,1402
the prototype of the dare system,"t catarci , g santucci",sigmod conference,2001,1403
report on the 8th international workshop on knowledge representation meets databases ( krdb ),,,2001,1404
the propel distributed services platform,"m carey , s kirsch , m roth , b linden , n adiba , m blow , d florescu , d li , i oprencak , r panwar , r qi , d rieber , j shafer , b sterling , t urhan , b vickery , d wineman , k yee",vldb,2001,1405
query evaluation in deductive databases with alternating fixpoint semantics,w chen,acm trans . database syst .,1995,1406
cost estimation of user-defined methods in object-relational database systems,"j boulos , k ono",sigmod record,1999,1407
approximating multi-dimensional aggregate range queries over real attributes,"d gunopulos , g kollios , v tsotras , c domeniconi",sigmod conference,2000,1408
the evolution of the web and implications for an incremental crawler,"j cho , h garcia-molina",vldb,2000,1409
algorithms for deferred view maintenance,"l colby , t griffin , l libkin , i mumick , h trickey",sigmod conference,1996,1410
an overview of repository technology,"p bernstein , u dayal",vldb,1994,1411
reasoning on regular path queries,"d calvanese , g giacomo , m lenzerini , m vardi",sigmod record,2003,1412
sql and management of external data,"j melton , j michels , v josifovski , k kulkarni , p schwarz , k zeidenstein",sigmod record,2001,1413
towards on-line analytical mining in large databases,j han,sigmod record,1998,1414
datablitz storage manager : main memory database performance for critical applications,"j baulier , p bohannon , s gogate , c gupta , s haldar , s joshi , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , s seshadri , a silberschatz , s sudarshan , m wilder , c wei",sigmod conference,1999,1415
merging ranks from heterogeneous internet sources,"l gravano , h garcia-molina",vldb,1997,1416
the bea/xqrl streaming xquery processor,"d florescu , c hillery , d kossmann , p lucas , f riccardi , t westmann , m carey , a sundararajan , g agrawal",vldb,2003,1417
an aspect of query optimization in multidatabase systems ( extended abstract ),"c lee , c chen , h lu",sigmod record,1995,1418
the hyperion project : from data integration to data coordination,"m arenas , v kantere , a kementsietsidis , i kiringa , r miller , j mylopoulos",sigmod record,2003,1419
a database perspective on lotus domino/notes,c mohan,sigmod conference,1999,1420
report on first international workshop on real-time database systems,,,1996,1421
timber : a native system for querying xml,"s paparizos , s al-khalifa , a chapman , h jagadish , l lakshmanan , a nierman , j patel , d srivastava , n wiwatwattana , y wu , c yu",sigmod conference,2003,1422
the mirror mmdbms architecture,"a vries , m doorn , h blanken , p apers",vldb,1999,1423
maximizing the output rate of multi-way join queries over streaming information sources,"s viglas , j naughton , j burger",vldb,2003,1424
a model for compound type changes encountered in schema evolution,b lerner,acm trans . database syst .,2000,1425
bottom-up computation of sparse and iceberg cubes,"k beyer , r ramakrishnan",sigmod conference,1999,1426
report on the 18th british national conference on databases ( bncod ),,,2002,1427
interview with michael stonebraker,,,2003,1428
an extendible hash for multi-precision similarity querying of image databases,"s lin , m жzsu , v oria , r ng",vldb,2001,1429
extended ehemeral logging : log storage management for applications with long lived transactions,"j keen , w dally",acm trans . database syst .,1997,1430
the database research group at eth zurich,"m norrie , s blott , h schek , g weikum",sigmod record,1994,1431
use of a component architecture in integrating relational and non-relational storage systems,r atkinson,sigmod conference,1995,1432
performance of data-parallel spatial operations,"e hoel , h samet",vldb,1994,1433
relating distributed objects,"b martin , r cattell",vldb,1994,1434
automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994,1435
transactional client-server cache consistency : alternatives and performance,"m franklin , m carey , m livny",acm trans . database syst .,1997,1436
"the five-minute rule ten years later , and other computer storage rules of thumb","j gray , g graefe",sigmod record,1997,1437
intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases,,,1997,1438
foundations of statistical natural language processing - book review,,,2002,1439
genesys : a system for efficient spatial query processing,"t brinkhoff , h kriegel , r schneider , b seeger",sigmod conference,1994,1440
the drill down benchmark,"p boncz , t rќhl , f kwakkel",vldb,1998,1441
videoanywhere : a system for searching and managing distributed video assets,"a sheth , c bertram , k shah",sigmod record,1999,1442
broadcast disks : data management for asymmetric communications environments,"s acharya , r alonso , m franklin , s zdonik",sigmod conference,1995,1443
"using taxonomy , discriminants , and signatures for navigating in text databases","s chakrabarti , b dom , r agrawal , p raghavan",vldb,1997,1444
scheduling for shared window joins over data streams,"m hammad , m franklin , w aref , a elmagarmid",vldb,2003,1445
managing video data in a mobile environment,"r alonso , y chang , l iftode , v mani",sigmod record,1995,1446
type classification of semi-structured documents,"m tresch , n palmer , a luniewski",vldb,1995,1447
peer-to-peer research at stanford,"m bawa , b cooper , a crespo , n daswani , p ganesan , h garcia-molina , s kamvar , s marti , m schlosser , q sun , p vinograd , b yang",sigmod record,2003,1448
efficient execution of joins in a star schema,a weininger,sigmod conference,2002,1449
optimizing multidimensional index trees for main memory access,"k kim , s cha , k kwon",sigmod conference,2001,1450
schema mapping as query discovery,"r miller , l haas , m hernсndez",vldb,2000,1451
a structured approach for the definition of the semantics of active databases,"p fraternali , l tanca",acm trans . database syst .,1995,1452
disseminating updates on broadcast disks,"s acharya , m franklin , s zdonik",vldb,1996,1453
polymorphism and type inference in database programming,"p buneman , a ohori",acm trans . database syst .,1996,1454
"world wide database - integrating the web , corba , and databases","a bouguettaya , b benatallah , l hendra , j beard , k smith , m ouzzani",sigmod conference,1999,1455
effective change detection using sampling,"j cho , a ntoulas",vldb,2002,1456
"agents , turst , and information access on the semantic web","t finin , a joshi",sigmod record,2002,1457
aggregation algorithms for very large compressed data warehouses,"j li , d rotem , j srivastava",vldb,1999,1458
the challenge of process data warehousing,"m jarke , t list , j kіller",vldb,2000,1459
fast high-dimensional data search in incomplete databases,"b ooi , c goh , k tan",vldb,1998,1460
supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati",vldb,1996,1461
unix rdbms : the next generation,b rosneblatt,sigmod record,1994,1462
a content-based multimedia server for massively parallel architectures,"w oconnell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,1996,1463
the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,1464
continuous k-nearest neighbor queries for continuously moving points with updates,"g iwerks , h samet , k smith",vldb,2003,1465
rights protection for relational data,"r sion , m atallah , s prabhakar",sigmod conference,2003,1466
altruistic locking,"k salem , h garcia-molina , j shands",acm trans . database syst .,1994,1467
the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998,1468
towards self-tuning data placement in parallel database systems,"m lee , m kitsuregawa , b ooi , k tan , a mondal",sigmod conference,2000,1469
index-driven similarity search in metric spaces,"g hjaltason , h samet",acm trans . database syst .,2003,1470
database performance in the real world - tpc-d and sap r/3 ( experience paper ),"j doppelhammer , t hіppler , a kemper , d kossmann",sigmod conference,1997,1471
"the clustra telecom database : high availability , high throughput , and real-time response","s hvasshovd , и torbjјrnsen , s bratsberg , p holager",vldb,1995,1472
conceptual modeling and specification generation for b2b business process based on ebxml,h kim,sigmod record,2002,1473
enterprise transaction processing on windows nt,g hope,sigmod conference,1995,1474
merge replication in microsoft s sql server 7.0,b hammond,sigmod conference,1999,1475
warping indexes with envelope transforms for query by humming,"y zhu , d shasha",sigmod conference,2003,1476
zoo : a desktop emperiment management environment,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997,1477
xml document versioning,"s chien , v tsotras , c zaniolo",sigmod record,2001,1478
building notification services with microsoft sqlserver,p seshadri,sigmod conference,2003,1479
improving performance in replicated databases through relaxed coherency,"r gallersdіrfer , m nicola",vldb,1995,1480
networked data management design points,j hamilton,vldb,1999,1481
self-similarity in the web,"s dill , r kumar , k mccurley , s rajagopalan , d sivakumar , a tomkins",vldb,2001,1482
from tree patterns to generalized tree patterns : on efficient evaluation of xquery,"z chen , h jagadish , l lakshmanan , s paparizos",vldb,2003,1483
control strategies for complex relational query processing in shared nothing systems,"l brunie , h kosch",sigmod record,1996,1484
the value of merge-join and hash-join in sql server,g graefe,vldb,1999,1485
the piazza peer data management project,"i tatarinov , z ives , j madhavan , a halevy , d suciu , n dalvi , x dong , y kadiyska , g miklau , p mork",sigmod record,2003,1486
hash joins and hash teams in microsoft sql server,"g graefe , r bunker , s cooper",vldb,1998,1487
efficient and tunable similar set retrieval,"a gionis , d gunopulos , n koudas",sigmod conference,2001,1488
"ambient intelligence with the ubiquitous network , the embedded computer devices and the hidden databases ( abstract )",e sol,vldb,2001,1489
the active multisync controller of the cubetree storage organization,"n roussopoulos , y kotidis , y sismanis",sigmod conference,1999,1490
on random sampling over joins,"s chaudhuri , r motwani , v narasayya",sigmod conference,1999,1491
rainbow : multi-xquery optimization using materialized xml views,"x zhang , k dimitrova , l wang , m el-sayed , b murphy , b pielech , m mulchandani , l ding , e rundensteiner",sigmod conference,2003,1492
xl : a platform for web services,"d florescu , a grќnhagen , d kossmann , s rost",sigmod conference,2002,1493
outerjoins as disjunctions,c galindo-legaria,sigmod conference,1994,1494
\ kweelt : more than just \  \  yet another framework to query xml ! \  \  \,a sahuguet,sigmod conference,2001,1495
implementing deletion in b + - trees,j jannink,sigmod record,1995,1496
stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003,1497
a top-down approach for two level serializability,"m ouzzani , m atroun , n belkhodja",vldb,1994,1498
"gangam - a solution to support multiple data models , their mappings and maintenance","k claypool , e rundensteiner , x zhang , h su , h kuno , w lee , g mitchell",sigmod conference,2001,1499
data in your face : push technology in perspective,"m franklin , s zdonik",sigmod conference,1998,1500
loading the data warehouse across various parallel architectures,v raghavan,vldb,1996,1501
wireless client/server computing for personal information services and applications,"a elmagarmid , j jing , t furukawa",sigmod record,1995,1502
efficient approximation of optimization queries under parametric aggregation constraints,"s guha , d gunopulos , n koudas , d srivastava , m vlachos",vldb,2003,1503
spotfire : an information exploration environment,c ahlberg,sigmod record,1996,1504
an overview and classification of mediated query systems,"r domenig , k dittrich",sigmod record,1999,1505
quadtree and r-tree indexes in oracle spatial : a comparison using gis data,"k kanth , s ravada , d abugov",sigmod conference,2002,1506
efficient and transparent application recovery in client-server information systems,"d lomet , g weikum",sigmod conference,1998,1507
using the calanda time series management system,"w dreyer , a dittrich , d schmidt",sigmod conference,1995,1508
from nested-loop to join queries in oodb,"h steenhagen , p apers , h blanken , r by",vldb,1994,1509
the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,1510
iterative dynamic programming : a new class of query optimization algorithms,"d kossmann , k stocker",acm trans . database syst .,2000,1511
optimization of run-time management of data intensive web-sites,"d florescu , a levy , d suciu , k yagoub",vldb,1999,1512
tutorial : ldap directory services - just another database application ?,,,2000,1513
sampling-based estimation of the number of distinct values of an attribute,"p haas , j naughton , s seshadri , l stokes",vldb,1995,1514
"composite events for active databases : semantics , contexts and detection","s chakravarthy , v krishnaprasad , e anwar , s kim",vldb,1994,1515
broadcast protocols to support efficient retrieval from databases by mobile users,"a datta , d vandermeer , a celik , v kumar",acm trans . database syst .,1999,1516
terraserver : a spatial data warehouse,"t barclay , d slutz , j gray",sigmod conference,2000,1517
mobile computing and databases : anything new ?,"m dunham , a helal",sigmod record,1995,1518
the myriad federated database prototype,"s hwang , e lim , h yang , s musukula , k mediratta , m ganesh , d clements , j stenoien , j srivastava",sigmod conference,1994,1519
data mining : concepts and techniques - book review,"f galiano , n marэn",sigmod record,2002,1520
from data independence to knowledge independence : an on-going story,l vieille,vldb,1998,1521
one size fits all  database architectures do not work for dds,c french,sigmod conference,1995,1522
the strip rule system for efficiently maintaining derived data,"b adelberg , h garcia-molina , j widom",sigmod conference,1997,1523
the idea web lab,"s ceri , p fraternali , s paraboschi",sigmod conference,1998,1524
mining multi-dimensional constrained gradients in data cubes,"g dong , j han , j lam , j pei , k wang",vldb,2001,1525
dms : a parallel data mining server,f george,vldb,1998,1526
rapid bushy join-order optimization with cartesian products,"b vance , d maier",sigmod conference,1996,1527
rainforest - a framework for fast decision tree construction of large datasets,"j gehrke , r ramakrishnan , v ganti",vldb,1998,1528
qualitative representation of spatial knowledge in two-dimensional space,"d papadias , t sellis",vldb j.,1994,1529
independence is good : dependency-based histogram synopses for high-dimensional data,"a deshpande , m garofalakis , r rastogi",sigmod conference,2001,1530
cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"j shen , a ngu , j shepherd , d huynh , q sheng",sigmod conference,2003,1531
snowball : a prototype system for extracting relations from large text collections,"e agichtein , l gravano , j pavel , v sokolova , a voskoboynik",sigmod conference,2001,1532
controlling data warehouses with knowledge networks,"e schaefer , j becker , a boehmer , m jarke",vldb,2000,1533
copy detection mechanisms for digital documents,"s brin , j davis , h garcia-molina",sigmod conference,1995,1534
implementing lazy database updates for an object database system,"f ferrandina , t meyer , r zicari",vldb,1994,1535
tribeca : a stream database manager for network traffic analysis,m sullivan,vldb,1996,1536
predator : a resource for database research,p seshadri,sigmod record,1998,1537
a template model for multidimensional inter-transactional association rules,"l feng , j yu , h lu , j han",vldb j.,2002,1538
from focused crawling to expert information : an application framework for web exploration and portal generation,"s sizov , j graupmann , m theobald",vldb,2003,1539
an adaptive query execution system for data integration,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,1999,1540
koda - the architecture and interface of a data model independent kernel,"g arun , a joshi",vldb,1998,1541
on parallel execution of multiple pipelined hash joins,"h hsiao , m chen , p yu",sigmod conference,1994,1542
concurrency and recovery in generalized search trees,"m kornacker , c mohan , j hellerstein",sigmod conference,1997,1543
asset : a system for supporting extended transactions,"a biliris , s dar , n gehani , h jagadish , k ramamritham",sigmod conference,1994,1544
atlas : a small but complete sql extension for data mining and data streams,"h wang , c zaniolo , c luo",vldb,2003,1545
mining deviants in a time series database,"h jagadish , n koudas , s muthukrishnan",vldb,1999,1546
large databases for remote sensing and gis,a dasgupta,vldb,1996,1547
actiview : adaptive data presentation using supersql,"y maeda , m toyama",vldb,2001,1548
information warfare and security - book review,,,2001,1549
garbage collection in object-oriented databases using transactional cyclic reference counting,"p roy , s seshadri , a silberschatz , s sudarshan , s ashwin",vldb j.,1998,1550
on-line reorganization of sparsely-populated b + trees,"c zou , b salzberg",sigmod conference,1996,1551
metadata standards for data warehousing : open information model vs. common warehouse metamodel,"t vetterli , a vaduva , m staudt",sigmod record,2000,1552
"high-dimensional index structures , database support for next decade s applications ( tutorial )","s berchtold , d keim",sigmod conference,1998,1553
aqua : a fast decision support systems using approximate query answers,"s acharya , p gibbons , v poosala",vldb,1999,1554
the ins and outs ( and everthing in between ) of data warehousing,,,1996,1555
provisions and obligations in policy management and security applications,"c bettini , s jajodia , x wang , d wijesekera",vldb,2002,1556
will database researchers have any role in data security ? ( panel abstract ),a rosenthal,sigmod conference,2001,1557
are quorums an alternative for data replication ?,"r jimщnez-peris , m patiёo-martэnez , g alonso , b kemme",acm trans . database syst .,2003,1558
pix : exact and approximate phrase matching in xml,"s amer-yahia , m fernandez , d srivastava , y xu",sigmod conference,2003,1559
semistructured und structured data in the web : going back and forth,"p atzeni , g mecca , p merialdo",sigmod record,1997,1560
report from the nsf workshop on workflow and process automation in information systems,,,1996,1561
data manager for evolvable real-time command and control systems,"e hughes , r ginis , b thuraisingham , p krupp , j maurer",vldb,1997,1562
enhanced hypertext categorization using hyperlinks,"s chakrabarti , b dom , p indyk",sigmod conference,1998,1563
on schema matching with opaque column names and data values,"j kang , j naughton",sigmod conference,2003,1564
serfing the web : web site management made easy,"e rundensteiner , k claypool , l chen , h su , k oenoki",sigmod conference,2000,1565
hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"c combi , g pozzi",vldb j.,2001,1566
algorithms for querying by spatial structure,"d papadias , n mamoulis , v delis",vldb,1998,1567
the microsoft repository,"p bernstein , b harry , p sanders , d shutt , j zander",vldb,1997,1568
materialization : a powerful and ubiquitous abstraction pattern,"a pirotte , e zimсnyi , d massart , t yakusheva",vldb,1994,1569
a requirement-based approach to data modeling and re-engineering,"a muntz , c ramiller",vldb,1994,1570
value-cognizant speculative concurrency control,"a bestavros , s braoudakis",vldb,1995,1571
projecting xml documents,"a marian , j simщon",vldb,2003,1572
much ado about shared-nothing,"m norman , t zurek , p thanisch",sigmod record,1996,1573
statistics on views,"c galindo-legaria , m joshi , f waas , m wu",vldb,2003,1574
time management for new faculty,"a ailamaki , j gehrke",sigmod record,2003,1575
dbminer : interactive mining of multiple-level knowledge in relational databases,"j han , y fu , w wang , j chiang , o zaяane , k koperski",sigmod conference,1996,1576
"tpc-ds , taking decision support benchmarking to the next level","m pіss , b smith , l kollсr , p larson",sigmod conference,2002,1577
contorting high dimensional data for efficient main memory processing,"b cui , b ooi , j su , k tan",sigmod conference,2003,1578
histogram-based approximation of set-valued query-answers,"y ioannidis , v poosala",vldb,1999,1579
act-net - the active database management system manifesto : a rulebase of adbms features,,sigmod record,1996,1580
sap r/3 : a database application system ( tutorial ),,,1998,1581
fast-start : quick fault recovery in oracle,"t lahiri , a ganesh , r weiss , a joshi",sigmod conference,2001,1582
the cougar project : a work-in-progress report,"a demers , j gehrke , r rajaraman , a trigoni , y yao",sigmod record,2003,1583
multidimensional access methods : trees have grown everywhere,"t sellis , n roussopoulos , c faloutsos",vldb,1997,1584
on optimal node splitting for r-trees,"y garcэa , m lopez , s leutenegger",vldb,1998,1585
gte superpages : using ir techniques for searching complex objects,"s whitehead , h sinha , m murphy",vldb,1997,1586
applying database technology in the adsm mass storage system,"l cabrera , r rees , w hineman",vldb,1995,1587
hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"k mogi , m kitsuregawa",sigmod conference,1996,1588
incorporating xsl processing into database engines,g moerkotte,vldb,2002,1589
mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni , r torlone",sigmod conference,1997,1590
cost models do matter : providing cost information for diverse data sources in a federated system,"m roth , f ozcan , l haas",vldb,1999,1591
magic conditions,"i mumick , s finkelstein , h pirahesh , r ramakrishnan",acm trans . database syst .,1996,1592
b-tree page size when caching is considered,d lomet,sigmod record,1998,1593
the lyric language : querying constraint objects,"a brodsky , y kornatzky",sigmod conference,1995,1594
carnot and infosleuth : database technology and the world wide web,"d woelk , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan",sigmod conference,1995,1595
aries/csa : a method for database recovery in client-server architectures,"c mohan , i narang",sigmod conference,1994,1596
concurrency in the data warehouse,r taylor,vldb,2000,1597
balancing push and pull for data broadcast,"s acharya , m franklin , s zdonik",sigmod conference,1997,1598
clustering validity checking methods : part ii,"m halkidi , y batistakis , m vazirgiannis",sigmod record,2002,1599
nodose version 2.0,"b adelberg , m denny",sigmod conference,1999,1600
continually evaluating similarity-based pattern queries on a streaming time series,"l gao , x wang",sigmod conference,2002,1601
building database-driven electronic catalogs,s danish,sigmod record,1998,1602
"i3 : intelligent , interactive investigaton of olap data cubes","s sarawagi , g sathe",sigmod conference,2000,1603
conceptual model of web service reputation,"e maximilien , m singh",sigmod record,2002,1604
"gnatdb : a small-footprint , secure database system",r vingralek,vldb,2002,1605
optimizing database architecture for the new bottleneck : memory access,"s manegold , p boncz , m kersten",vldb j.,2000,1606
a performance study of four index structures for set-valued attributes of low cardinality,"s helmer , g moerkotte",vldb j.,2003,1607
