title,authors,venue,year,id
mining needle in a haystack : classifying rare classes via two-phase rule induction,"ramesh c. agarwal , mahesh v. joshi",sigmod conference,2001,1283
xmas : an extensible main-memory storage system for high-performance applications,"ki hong kim , yong sik kwon , sang kyun cha , jang ho park , byoung dae park , sangho lee",sigmod conference,1998,1284
an efficient and resilient approach to filtering and disseminating streaming data,"krithi ramamritham , shyamshankar dharmarajan , shetal shah",vldb,2003,1285
c2p : clustering based on closest pairs,"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos",vldb,2001,1286
research in information managment at dublin city university,"alan f. smeaton , mark roantree",sigmod record,2002,1287
cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"sangyong hwang , kihong kim , sang kyun cha , keunjoo kwon",vldb,2001,1288
retina : a real-time traffic navigation system,"edward chan , tei-wei kuo , s. w. ng , dick hung , kam-yiu lam",sigmod conference,2001,1289
explaining differences in multidimensional aggregates,sunita sarawagi,vldb,1999,1290
semantic b2b integration,christoph bussler,sigmod conference,2001,1291
sensor : the atomic computing particle,vijay kumar,sigmod record,2003,1292
facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,"kyoji hirata , yoshinori hara , wen-syan li , k. selçuk candan",vldb,1997,1293
"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","dennis shasha , philippe bonnet",sigmod conference,2002,1294
benchmarking queries over trees : learning the hard truth the hard way,"sophie cluet , fanny wattez , véronique benzaken , guy ferran , christian fiegel",sigmod conference,2000,1295
an adaptive hybrid server architecture for client caching odbmss,"m. tamer özsu , kaladhar voruganti , ronald c. unrau",vldb,1999,1296
logical logging to extend recovery to new domains,"david b. lomet , mark r. tuttle",sigmod conference,1999,1297
a case-based approach to information integration,"maurizio panti , alberto giretti , luca spalazzi",vldb,2000,1298
maintenance of data cubes and summary tables in a warehouse,"inderpal singh mumick , dallan quass , barinderpal singh mumick",sigmod conference,1997,1299
a probabilistic relational model and algebra,"debabrata dey , sumit sarkar",acm trans . database syst .,1996,1300
roadrunner : towards automatic data extraction from large web sites,"giansalvatore mecca , valter crescenzi , paolo merialdo",vldb,2001,1301
implementing crash recovery in quickstore : a performance study,"seth j. white , david j. dewitt",sigmod conference,1995,1302
on spatially partitioned temporal join,"beng chin ooi , kian-lee tan , hongjun lu",vldb,1994,1303
design and user testing of a multi-paradigm query interface to an object-oriented database,"dac khoa doan , alistair c. kilgour , norman w. paton",sigmod record,1995,1304
views in a large scale xml repository,"dan vodislav , sophie cluet , pierangelo veltri",vldb,2001,1305
idea : interactive data exploration and analysis,"lynn o. wilson , peter g. selfridge , divesh srivastava",sigmod conference,1996,1306
sigmod anthology editor s message,michael ley,sigmod record,2000,1307
an extension of the relational data model to incorporate ordered domains,wilfred ng,acm trans . database syst .,2001,1308
building scalable internet applications with oracle8i server,"olga peschansky , josé alberto fernández , julie basu",vldb,2000,1309
free parallel data mining,"bin li , dennis shasha",sigmod conference,1998,1310
spatial joins using r-trees : breadth-first traversal with global optimizations,"ning jing , yun-wu huang , elke a. rundensteiner",vldb,1997,1311
maximizing buffer and disk utilizations for news on-demand,"raymond t. ng , jinhai yang",vldb,1994,1312
the impact of database research on industrial products ( panel summary ),"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman",sigmod record,1994,1313
design and management of data warehouses : report on the dmdw 99 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",sigmod record,1999,1314
cubeexplorer : online exploration of data cubes,"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang",sigmod conference,2002,1315
the query by image content ( qbic ) system,"denis lee , wayne niblack , james l. hafner , dragutin petkovic , myron flickner , jonathan ashley",sigmod conference,1995,1316
maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu , z. meral özsoyoglu",vldb j.,1998,1317
using unknowns to prevent discovery of association rules,"chris clifton , yücel saygin , vassilios s. verykios",sigmod record,2001,1318
cover your assets,michael a. olson,sigmod conference,1995,1319
query previews for networked information systems : a case study with nasa environmental data,"khoa doan , catherine plaisant , ben shneiderman , tom bruns",sigmod record,1997,1320
an access control model supporting periodicity constraints and temporal reasoning,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",acm trans . database syst .,1998,1321
schemasql : an extension to sql for multidatabase interoperability,"fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian",acm trans . database syst .,2001,1322
enterprise transaction processing on windows nt,greg hope,sigmod conference,1995,1323
obtaining complete answers from incomplete databases,alon y. levy,vldb,1996,1324
semantic b2b integration : issues in ontology-based applications,"zhan cui , paul obrien , dean m. jones",sigmod record,2002,1325
leveraging the information asset,janet perna,sigmod conference,1995,1326
view invalidation for dynamic content caching in multitiered architectures,"k. selçuk candan , wang-pin hsiung , oliver po , divyakant agrawal , wen-syan li",vldb,2002,1327
are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,1328
a data model and data structures for moving objects databases,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",sigmod conference,2000,1329
predator : an or-dbms with enhanced data types,"praveen seshadri , mark paskin",sigmod conference,1997,1330
efficient checking of temporal integrity constraints using bounded history encoding,jan chomicki,acm trans . database syst .,1995,1331
multidimensional access methods : trees have grown everywhere,"nick roussopoulos , christos faloutsos , timos k. sellis",vldb,1997,1332
toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002,1333
incremental maintenance of externally materialized views,"martin staudt , matthias jarke",vldb,1996,1334
projecting xml documents,"amélie marian , jérôme siméon",vldb,2003,1335
the active multisync controller of the cubetree storage organization,"yannis sismanis , yannis kotidis , nick roussopoulos",sigmod conference,1999,1336
outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,1337
multigranularity locking in multiple job classes transaction processing system,"sheung-lun hung , shan-hoi ng",sigmod record,1995,1338
using formal methods to reason about semantics-based decompositions of transactions,"paul ammann , indrakshi ray , sushil jajodia",vldb,1995,1339
integrating the ub-tree into a database system kernel,"robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt",vldb,2000,1340
efficient numerical error bounding for replicated network services,"haifeng yu , amin vahdat",vldb,2000,1341
xquec : pushing queries to compressed xml data,"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra daguanno",vldb,2003,1342
efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",sigmod conference,1995,1343
"information translation , mediation , and mosaic-based browsing in the tsimmis system","yannis papakonstantinou , joachim hammer , jennifer widom , jeffrey d. ullman , hector garcia-molina , kelly ireland",sigmod conference,1995,1344
robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,1345
transaction chopping : algorithms and performance studies,"dennis shasha , eric simon , patrick valduriez , françois llirbat",acm trans . database syst .,1995,1346
ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,1347
picodmbs : scaling down database techniques for the smartcard,"luc bouganim , patrick valduriez , philippe pucheral , christophe bobineau",vldb,2000,1348
using quantitative information for efficient association rule generation,"márcio de carvalho , rodolfo f. resende , bruno pôssas , wagner meira jr.",sigmod record,2000,1349
finding generalized projected clusters in high dimensional spaces,"charu c. aggarwal , philip s. yu",sigmod conference,2000,1350
query processing in tertiary memory databases,sunita sarawagi,vldb,1995,1351
normalization in oodb design,byung suk lee,sigmod record,1995,1352
"tcp-d - the challenges , issues and results",ramesh bhashyam,sigmod record,1996,1353
buffering and read-ahead strategies for external mergesort,"per-åke larson , weiye zhang",vldb,1998,1354
"preservation of digital data with self-validating , self-instantiating knowledge-based archives","reagan moore , bertram ludäscher , richard marciano",sigmod record,2001,1355
cq : a personalized update monitoring toolkit,"david buttler , tong zhou , ling liu , paul benninghoff , wei han , calton pu , fenghua yu , wei tang , john biggs",sigmod conference,1998,1356
"domains , relations and religious wars",rafael camps,sigmod record,1996,1357
combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian könig , gerhard weikum",vldb,1999,1358
research activities in database management and information retrieval at the university of illinois at chicago,"a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , clement t. yu , bing liu , ouri wolfson",sigmod record,2002,1359
theory of dependence values,rosa meo,acm trans . database syst .,2000,1360
novel approaches in query processing for moving object trajectories,"yannis theodoridis , dieter pfoser , christian s. jensen",vldb,2000,1361
a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration,"anindya datta , kaushik dutta , helen m. thomas , debra e. vandermeer , krithi ramamritham , dan fishman",vldb,2001,1362
tuple routing strategies for distributed eddies,"feng tian , david j. dewitt",vldb,2003,1363
indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999,1364
winnowing : local algorithms for document fingerprinting,"alexander aiken , daniel shawcross wilkerson , saul schleimer",sigmod conference,2003,1365
r-tree based indexing of now-relative bitemporal data,"simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute",vldb,1998,1366
efficient and transparent application recovery in client-server information systems,"david b. lomet , gerhard weikum",sigmod conference,1998,1367
recent design trade-offs in sql3,"nelson mendonça mattos , linda g. demichiel",sigmod record,1994,1368
"data management : lasting impact of the wild wild , wild , web",reed m. meseck,sigmod conference,2001,1369
data mining-based intrusion detectors : an overview of the columbia ids project,"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan",sigmod record,2001,1370
"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation","betty salzberg , david b. lomet , georgios evangelidis",vldb j.,1997,1371
management of data and services in the environmental information system ( uis ) of baden-württemberg,"wolf-fritz riekert , roland mayer-föll , gerlinde wiest",sigmod record,1997,1372
query engines for web-accessible xml data,"ramez elmasri , leonidas fegaras",vldb,2001,1373
objects and sql : strange relations ? panel,donald r. deutsch,sigmod conference,1995,1374
efficient evaluation of xml middle-ware queries,"mary f. fernandez , dan suciu , atsuyuki morishima",sigmod conference,2001,1375
vice chair s message,z. meral özsoyoglu,sigmod record,2000,1376
an extended entity-relationship model for geographic applications,"nectaria tryfona , thanasis hadzilacos",sigmod record,1997,1377
graphical interaction with heterogeneous databases,"tiziana catarci , john cardiff , giuseppe santucci",vldb j.,1997,1378
materialization : a powerful and ubiquitous abstraction pattern,"alain pirotte , esteban zimányi , tatiana yakusheva , david massart",vldb,1994,1379
hash joins and hash teams in microsoft sql server,"shaun cooper , goetz graefe , ross bunker",vldb,1998,1380
the mentor workbench for enterprise-wide workflow management,"jeanine weißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth",sigmod conference,1997,1381
a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,2000,1382
chorochronos : a research network for spatiotemporal database systems,"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer",sigmod record,1999,1383
efficient user-adaptable similarity search in large multimedia databases,"thomas seidl , hans-peter kriegel",vldb,1997,1384
parallel algorithms for high-dimensional similarity joins for data mining applications,"rakesh agrawal , john c. shafer",vldb,1997,1385
content integration for e-business,"joseph m. hellerstein , michael stonebraker",sigmod conference,2001,1386
temporal statement modifiers,"richard t. snodgrass , christian s. jensen , michael h. böhlen",acm trans . database syst .,2000,1387
on applying hash filters to improving the execution of multi-join queries,"philip s. yu , ming-syan chen , hui-i hsiao",vldb j.,1997,1388
a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994,1389
some issues in design of distributed deductive databases,"nandlal l. sarda , mukesh k. mohania",vldb,1994,1390
estimating page fetches for index scans with finite lru buffers,"arun n. swami , k. bernhard schiefer",sigmod conference,1994,1391
guidelines for presentation and comparison of indexing techniques,"kotagiri ramamohanarao , alistair moffat , justin zobel",sigmod record,1996,1392
integration of heterogeneous databases without common domains using queries based on textual similarity,william w. cohen,sigmod conference,1998,1393
spartan : a model-based semantic compression system for massive data tables,"shivnath babu , rajeev rastogi , minos n. garofalakis",sigmod conference,2001,1394
ominisearch : a method for searching dynamic content on the web,"henrique paques , ling liu , david buttler , calton pu",sigmod conference,2001,1395
efficient algorithms for minimizing tree pattern queries,prakash ramanan,sigmod conference,2002,1396
exploiting early sorting and early partitioning for decisionsupport query processing,"jens claußen , christian wiesner , donald kossmann , alfons kemper",vldb j.,2000,1397
the whips prototype for data warehouse creation and maintenance,"hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",sigmod conference,1997,1398
digital library services in mobile computing,"evaggelia pitoura , melliyal annamalai , bharat k. bhargava",sigmod record,1995,1399
statistical synopses for graph-structured xml databases,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002,1400
high-performance extensible indexing,marcel kornacker,vldb,1999,1401
an asymptotically optimal multiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldb j.,1996,1402
security of random data perturbation methods,"krishnamurty muralidhar , rathindra sarathy",acm trans . database syst .,1999,1403
efficient dynamic mining of constrained frequent sets,"laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung",acm trans . database syst .,2003,1404
outerjoins as disjunctions,césar a. galindo-legaria,sigmod conference,1994,1405
advanced xml data processing - guest editor s introduction,karl aberer,sigmod record,2001,1406
cache portal : technology for accelerating database-driven e-commerce web sites,"yusuf akca , cemal yilmaz , k. selçuk candan , wen-syan li , wei-kuang waine huang , qiong luo , divyakant agrawal , wang-pin hsiung , oliver po",vldb,2001,1407
pesto : an integrated query/browser for object databases,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",vldb,1996,1408
"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe","birgitta könig-ries , peter c. lockemann",sigmod record,1997,1409
altruistic locking,"jeannie shands , kenneth salem , hector garcia-molina",acm trans . database syst .,1994,1410
research in multi-organizational processes and semantic information brokering at the lsdis lab,"john a. miller , amit p. sheth , ismailcem budak arpinar , krys kochut",sigmod record,2001,1411
efficient progressive skyline computation,"pin-kwang eng , kian-lee tan , beng chin ooi",vldb,2001,1412
on-line reorganization in object databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",sigmod conference,2000,1413
commercial use of database technology,harald schöning,vldb,2003,1414
global optimization of histograms,"h. v. jagadish , kian-lee tan , hui jin , beng chin ooi",sigmod conference,2001,1415
shoring up persistent applications,"mark l. mcauliffe , c. k. tan , marvin h. solomon , nancy e. hall , michael j. zwilling , michael j. carey , michael j. franklin , seth j. white , jeffrey f. naughton , david j. dewitt , odysseas g. tsatalos , daniel t. schuh",sigmod conference,1994,1416
approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,1417
continually evaluating similarity-based pattern queries on a streaming time series,"like gao , xiaoyang sean wang",sigmod conference,2002,1418
an optimal and progressive algorithm for skyline queries,"bernhard seeger , dimitris papadias , greg fu , yufei tao",sigmod conference,2003,1419
netcube : a scalable tool for fast data mining and compression,"dimitris margaritis , christos faloutsos , sebastian thrun",vldb,2001,1420
daytona and the fourth-generation language cymbal,rick greer,sigmod conference,1999,1421
structural matching and discovery in document databases,"jason tsong-li wang , george jyh-shian chang , dennis shasha , girish patel , kaizhong zhang , liam relihan",sigmod conference,1997,1422
continuous nearest neighbor search,"dimitris papadias , yufei tao , qiongmao shen",vldb,2002,1423
hippocratic databases,"yirong xu , jerry kiernan , rakesh agrawal , ramakrishnan srikant",vldb,2002,1424
avoiding ordering and grouping in query processing,"xiaoyu wang , mitch cherniack",vldb,2003,1425
a framework for semantic gossiping,"manfred hauswirth , karl aberer , philippe cudré-mauroux",sigmod record,2002,1426
persistent threads,"joachim w. schmidt , florian matthes",vldb,1994,1427
databases and transaction processing : an application-oriented approach - book review,alfons kemper,sigmod record,2002,1428
a research status report on adaptation for mobile data access,"brian noble , mahadev satyanarayanan",sigmod record,1995,1429
distributed hypertext resource discovery through examples,"martin van den berg , soumen chakrabarti , byron dom",vldb,1999,1430
the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"stanley y. w. su , javier arroyo , herman lam , yuh-ming shyy",vldb j.,1996,1431
neurorule : a connectionist approach to data mining,"hongjun lu , huan liu , rudy setiono",vldb,1995,1432
semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",vldb j.,2000,1433
space-efficient online computation of quantile summaries,"sanjeev khanna , michael greenwald",sigmod conference,2001,1434
scheduling for shared window joins over data streams,"michael j. franklin , moustafa a. hammad , ahmed k. elmagarmid , walid g. aref",vldb,2003,1435
is gui programming a database research problem ?,"ravi krishnamurthy , charles hoch , nita goyal , michael suckow , brian meckler",sigmod conference,1996,1436
"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997,1437
static analysis techniques for predicting the behavior of active database rules,"alexander aiken , jennifer widom , joseph m. hellerstein",acm trans . database syst .,1995,1438
dalí : a high performance main memory storage manager,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",vldb,1994,1439
the impact of global clustering on spatial database systems,"thomas brinkhoff , hans-peter kriegel",vldb,1994,1440
multi-dimensional clustering : a new data layout scheme in db2,"bishwaranjan bhattacharjee , sriram padmanabhan , matthew huras , leslie cranston , timothy malkemus",sigmod conference,2003,1441
unql : a query language and algebra for semistructured data based on structural recursion,"mary f. fernandez , peter buneman , dan suciu",vldb j.,2000,1442
new standard for stored procedures in sql,andrew eisenberg,sigmod record,1996,1443
approximate query translation across heterogeneous information sources,"hector garcia-molina , kevin chen-chuan chang",vldb,2000,1444
generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl,"alexandros labrinidis , nick roussopoulos",sigmod record,2000,1445
asera : extranet architecture for b2b solutions,anil nori,vldb,2000,1446
birch : an efficient data clustering method for very large databases,"raghu ramakrishnan , miron livny , tian zhang",sigmod conference,1996,1447
oracle rdb s record caching model,"richard frank , gopalan arun , richard anderson",sigmod conference,1998,1448
italian electronic identity card - principle and architecture,mario gentili,vldb,2001,1449
tutorial : designing an ultra highly available dbms,"øystein torbjørnsen , svein erik bratsberg",sigmod conference,2000,1450
discovering internet marketing intelligence through online analytical web usage mining,"alex g. büchner , maurice d. mulvenna",sigmod record,1998,1451
using schema matching to simplify heterogeneous data translation,"tova milo , sagit zohar",vldb,1998,1452
a formal perspective on the view selection problem,"rada chirkova , dan suciu , alon y. halevy",vldb j.,2002,1453
graphdb : modeling and querying graphs in databases,ralf hartmut güting,vldb,1994,1454
an axiomatic model of dynamic schema evolution in objectbase systems,"m. tamer özsu , randal j. peters",acm trans . database syst .,1997,1455
value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",vldb,1995,1456
cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod conference,2003,1457
supporting valid-time indeterminacy,"richard t. snodgrass , curtis e. dyreson",acm trans . database syst .,1998,1458
probview : a flexible probabilistic database system,"nicola leone , robert ross , laks v. s. lakshmanan , v. s. subrahmanian",acm trans . database syst .,1997,1459
indexing the distance : an efficient method to knn processing,"cui yu , kian-lee tan , beng chin ooi , h. v. jagadish",vldb,2001,1460
multimediaminer : a system prototype for multimedia data mining,"jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han",sigmod conference,1998,1461
middle-tier database caching for e-business,"hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,1462
the infosleuth project,"marek rusinkiewicz , tomasz ksiezyk , richard s. brice , ray shea , vipul kashyap , andrzej cichocki , mosfeq rashid , c. unnikrishnan , abdelsalam helal , amy unruh , marian h. nodine , jerry fowler , darrell woelk , gale martin , roberto j. bayardo jr. , william bohrer",sigmod conference,1997,1463
"i3 : intelligent , interactive investigaton of olap data cubes","sunita sarawagi , gayatri sathe",sigmod conference,2000,1464
disseminating updates on broadcast disks,"swarup acharya , stanley b. zdonik , michael j. franklin",vldb,1996,1465
polymorphism and type inference in database programming,"atsushi ohori , peter buneman",acm trans . database syst .,1996,1466
a new join algorithm,"arnold charles meltzer , dong keun shin",sigmod record,1994,1467
capturing both types and constraints in data integration,"juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan",sigmod conference,2003,1468
hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa",vldb,1995,1469
querying multiple bioinformatics data sources : can semantic web research help ?,"terence critchlow , matthew coleman , david buttler , wei han , daniel rocco , li xiong , ling liu , calton pu , renato fileto",sigmod record,2002,1470
semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet",sigmod record,1999,1471
a semantic modeling approach for image retrieval by content,"ricky k. taira , ion tim ieong , wesley w. chu",vldb j.,1994,1472
data compression in oracle,"meikel pöss , dmitry potapov",vldb,2003,1473
caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,1474
comparing hybrid peer-to-peer systems,"beverly yang , hector garcia-molina",vldb,2001,1475
ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",sigmod conference,1999,1476
the bess object storage manager : architecture overview,"alexandros biliris , euthimios panagos",sigmod record,1996,1477
rainforest - a framework for fast decision tree construction of large datasets,"johannes gehrke , venkatesh ganti , raghu ramakrishnan",vldb,1998,1478
efficient ir-style keyword search over relational databases,"yannis papakonstantinou , luis gravano , vagelis hristidis",vldb,2003,1479
retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",vldb,1995,1480
resource scheduling in enhanced pay-per-view continuous media databases,"banu özden , minos n. garofalakis , abraham silberschatz",vldb,1997,1481
quiet : continuous query-driven index tuning,"eike schallehn , ingolf geist , kai-uwe sattler",vldb,2003,1482
"replication : db2 , oracle , or sybase ?",doug stacey,sigmod record,1995,1483
wrapper generation for semi-structured internet sources,"craig a. knoblock , naveen ashish",sigmod record,1997,1484
"tpc-ds , taking decision support benchmarking to the next level","bryan smith , meikel pöss , lubor kollár , per-åke larson",sigmod conference,2002,1485
observations on the odmg-93 proposal,won kim,sigmod record,1994,1486
update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000,1487
predator : a resource for database research,praveen seshadri,sigmod record,1998,1488
query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",sigmod conference,1996,1489
exploiting main memory dbms features to improve real-time concurrency control protocols,"özgür ulusoy , alejandro p. buchmann",sigmod record,1996,1490
standards for databases on the grid,"andrew eisenberg , jim melton , susan malaika",sigmod record,2003,1491
object normal forms and dependency constraints for object-oriented schemata,"zahir tari , stefano spaccapietra , john stokes",acm trans . database syst .,1997,1492
oracle xml db repository,viswanathan krishnamurthy,sigmod conference,2003,1493
"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002",nancy wiegand,sigmod record,2003,1494
geo/environmental and medical data management in the rasdaman system,"norbert widmann , paula furtado , peter baumann , roland ritsch",vldb,1997,1495
the nimble integration engine,"daniel s. weld , alon y. halevy , denise draper",sigmod conference,2001,1496
microsoft index tuning wizard for sql server 7.0,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998,1497
translating web data,"renée j. miller , ronald fagin , yannis velegrakis , mauricio a. hernández , lucian popa",vldb,2002,1498
innovation in database management : computer science vs. engineering,kenneth r. jacobs,vldb,1997,1499
dynamic information visualization,yannis e. ioannidis,sigmod record,1996,1500
from nested-loop to join queries in oodb,"peter m. g. apers , hennie j. steenhagen , henk m. blanken , rolf a. de by",vldb,1994,1501
extended ehemeral logging : log storage management for applications with long lived transactions,"john s. keen , william j. dally",acm trans . database syst .,1997,1502
data integration in the large : the challenge of reuse,"leonard j. seligman , arnon rosenthal",vldb,1994,1503
new tpc benchmarks for decision support and web commerce,"meikel pöss , chris floyd",sigmod record,2000,1504
join queries with external text sources : execution and optimization techniques,"umeshwar dayal , surajit chaudhuri , tak w. yan",sigmod conference,1995,1505
hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995,1506
efficient query processing for multi-dimensionally clustered tables in db2,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,2003,1507
serf : odmg-based generic re-structuring facility,"stacia de lima , li chen , ming li , s. weiner , chandrakant natarajan , elke a. rundensteiner , xin zhang , kajal t. claypool , jing jin",sigmod conference,1999,1508
"high-dimensional index structures , database support for next decade s applications ( tutorial )","daniel a. keim , stefan berchtold",sigmod conference,1998,1509
an annotated bibliography of benchmarks for object databases,akmal b. chaudhri,sigmod record,1995,1510
tutorial : data access,"anand deshpande , josé a. blakeley",sigmod conference,2000,1511
using extended feature objects for partial similarity retrieval,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb j.,1997,1512
mining email content for author identification forensics,"george m. mohay , m. corney , a. anderson , olivier y. de vel",sigmod record,2001,1513
technology and the future of commerce and finance ( abstract ),david elliot shaw,vldb,1998,1514
data model for extensible support of explicit relationships in design databases,"joan peckham , bonnie mackellar , michael doherty",vldb j.,1995,1515
a region splitting strategy for physical database design of multidimensional file organizations,"kyu-young whang , il-yeol song , young-koo lee , jong-hak lee",vldb,1997,1516
a framework for clustering evolving data streams,"philip s. yu , charu c. aggarwal , jiawei han , jianyong wang",vldb,2003,1517
database research at arizona state university,"suzanne w. dietrich , forouzan golshani , susan darling urban",sigmod record,1996,1518
fundamentals of data warehouses : 2nd revised and extended edition,vernon hoffner,sigmod record,2003,1519
metadata for multimedia documents,"thomas c. rakow , klemens böhm",sigmod record,1994,1520
sqlj-part 1 : sql routines using the java programming language,"andrew eisenberg , jim melton",sigmod record,1999,1521
a tsql2 tutorial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994,1522
concurrency and recovery for index trees,"david b. lomet , betty salzberg",vldb j.,1997,1523
dynamic multidimensional histograms,"piotr indyk , sudipto guha , nitin thaper , nick koudas",sigmod conference,2002,1524
storage technology : raid and beyond,garth a. gibson,sigmod conference,1995,1525
streaming queries over streaming data,"michael j. franklin , sirish chandrasekaran",vldb,2002,1526
an overview of the emerging third-generation sql standard ( tutorial ),"nelson mendonça mattos , jim melton",sigmod conference,1995,1527
treasurer s message,joachim hammer,sigmod record,2000,1528
feedbackbypass : a new approach to interactive similarity query processing,"paolo ciaccia , florian waas , ilaria bartolini",vldb,2001,1529
the cubetree storage organization,"yannis kotidis , nick roussopoulos",vldb,1998,1530
optimal multi-step k-nearest neighbor search,"thomas seidl , hans-peter kriegel",sigmod conference,1998,1531
an ontological analysis of the relationship construct in conceptual modeling,"veda c. storey , yair wand , ron weber",acm trans . database syst .,1999,1532
data analysis and mining in the life sciences,nam huyn,sigmod record,2001,1533
legodb : customizing relational storage for xml documents,"prasan roy , philip bohannon , jayant r. haritsa , jérôme siméon , maya ramanath , juliana freire",vldb,2002,1534
a low-cost storage server for movie on demand databases,"alexandros biliris , banu özden , abraham silberschatz , rajeev rastogi",vldb,1994,1535
combining fuzzy information : an overview,ronald fagin,sigmod record,2002,1536
high speed on-line backup when using logical log operations,david b. lomet,sigmod conference,2000,1537
